Median_House_Value;Median_Income;Median_Age;Tot_Rooms;Tot_Bedrooms;Population;Households;Latitude;Longitude;Distance_to_coast;Distance_to_LA;Distance_to_SanDiego;Distance_to_SanJose;Distance_to_SanFrancisco;OcPrx_<1H OCEAN;OcPrx_INLAND;OcPrx_ISLAND;OcPrx_NEAR BAY;OcPrx_NEAR OCEAN
81100;2.2478;31;2152.0;462;1259;420;40.8;-124.13;5966.360708;912252.0034;1091616.406;430892.0797;366845.5869;0;0;0;0;1
83000;2.8833;29;2474.0;453;1130;427;40.79;-124.13;5463.205596;911358.9064;1090725.976;429904.6114;365830.2582;0;0;0;0;1
92800;3.5833;32;2017.0;359;855;346;40.79;-124.13;5463.205596;911358.9064;1090725.976;429904.6114;365830.2582;0;0;0;0;1
98100;3.2216;34;4183.0;702;1891;669;40.86;-124.06;12501.36995;914149.7615;1093471.896;434196.5553;370632.8147;0;0;0;0;1
143000;3.5156;31;2414.0;428;1005;401;40.85;-124.05;12987.40755;912755.846;1092077.845;432827.6291;369282.433;0;0;0;0;1
133900;3.9792;22;2588.0;435;1198;442;40.8;-124.02;14672.81971;906773.6953;1086102.585;426724.4867;363179.4005;1;0;0;0;0
150000;1.1157;18;1287.0;484;805;502;40.86;-124.08;10932.3096;915138.5262;1094468.151;434941.8824;371286.1337;0;0;0;0;1
75000;1.1742;25;1322.0;387;794;379;40.86;-124.09;10161.39326;915633.778;1094967.018;435316.6303;371615.347;0;0;0;0;1
87500;1.1576;44;692.0;206;398;211;40.87;-124.09;10670.36759;916532.4163;1095862.157;436311.9033;372638.3321;0;0;0;0;1
99200;2.2138;47;1765.0;326;796;333;40.87;-124.07;12156.88616;915543.6064;1094865.875;435565.6155;371983.5096;0;0;0;0;1
101100;1.1479;29;1710.0;469;990;425;40.87;-124.08;11406.82998;916037.7217;1095363.77;435938.0661;372310.072;0;0;0;0;1
105800;2.2188;50;921.0;187;420;187;40.88;-124.09;10619.17763;917431.5188;1096757.69;437307.7376;373661.825;0;0;0;0;1
153100;0.7684;31;334.0;134;780;130;40.87;-124.07;12156.88616;915543.6064;1094865.875;435565.6155;371983.5096;0;0;0;0;1
57500;1.725;33;2235.0;506;1165;441;40.88;-124.15;7687.999033;920408.4562;1099755.441;439574.1968;375661.0289;0;0;0;0;1
81100;2.0657;35;2987.0;578;1581;585;40.88;-124.1;10362.81561;917926.2351;1097256.09;437682.0488;373990.8268;0;0;0;0;1
74100;1.5326;31;1982.0;495;1052;467;40.88;-124.09;10619.17763;917431.5188;1096757.69;437307.7376;373661.825;0;0;0;0;1
82100;2.4321;26;2683.0;555;1353;526;40.88;-124.09;10619.17763;917431.5188;1096757.69;437307.7376;373661.825;0;0;0;0;1
92600;2.7321;18;4032.0;798;1948;775;40.9;-124.1;8241.997298;919724.7171;1099047.375;439673.5794;376037.4301;0;0;0;0;1
50800;3.3462;52;1112.0;209;544;172;40.81;-124.23;2328.669826;918180.638;1097566.362;435804.5;371362.6092;0;0;0;0;1
139500;2.5667;12;2087.0;424;1603;438;40.88;-124.06;11720.67392;915950.8426;1095265.44;436193.1047;372684.9775;0;0;0;0;1
136000;3.0469;25;2395.0;431;983;375;40.66;-123.74;39927.73317;880382.6644;1059646.488;402627.8571;340128.1011;1;0;0;0;0
78800;1.6667;13;2522.0;719;1381;628;40.91;-124.08;8004.702887;919639.1244;1098950.158;439928.3399;376410.8137;0;0;0;0;1
79800;2.0644;24;2386.0;565;1058;414;41.03;-123.76;32018.84275;915248.3677;1094303.419;441171.9411;379612.4218;1;0;0;0;0
36700;1.0486;31;938.0;238;425;157;41.32;-123.85;19585.13006;946300.5159;1125213.255;473918.2821;412619.894;1;0;0;0;0
50000;1.8208;19;1970.0;431;1166;363;41.09;-123.72;35938.83777;918950.8745;1097928.61;446139.3601;384964.8508;1;0;0;0;0
59200;1.4911;19;1797.0;384;1033;327;41.11;-123.63;43019.7386;916694.1945;1095573.22;445552.9173;384954.4341;1;0;0;0;0
62700;1.8065;22;1580.0;372;686;264;41.3;-123.66;35364.37859;935849.5596;1114592.132;466274.443;405974.6211;1;0;0;0;0
83800;2.1542;17;1564.0;345;517;222;41.01;-123.52;51653.27342;902352.7773;1081208.745;431964.8245;371783.856;0;1;0;0;0
62800;2.0156;29;1029.0;239;509;196;41.36;-124.08;2854.892493;960640.3193;1139711.37;485366.447;423027.1372;0;0;0;0;1
119400;2.4708;22;3263.0;799;1384;578;41.13;-124.06;7295.180033;938616.298;1117813.96;461325.2255;398492.3542;0;0;0;0;1
143400;3.0208;32;1020.0;215;421;198;41.06;-124.14;10049.11144;936123.1675;1115397.706;457130.7296;393746.4886;0;0;0;0;1
97900;1.9741;26;1633.0;380;890;370;41.04;-124.1;8287.888053;932365.1242;1111629.688;453674.6568;390417.895;0;0;0;0;1
102700;3.538;21;1513.0;319;943;301;40.97;-124.01;10335.48697;921647.0076;1100899.755;443413.9413;380390.3969;1;0;0;0;0
98800;2.9485;29;1429.0;268;672;266;40.92;-124.0;12474.40272;916626.1685;1095897.476;438022.4355;374909.5901;1;0;0;0;0
75600;2.4559;28;1470.0;336;811;314;40.89;-124.01;13624.99546;914398.6882;1093687.978;435366.8301;372122.4748;1;0;0;0;0
84200;2.6923;41;1719.0;372;844;336;40.88;-123.98;16282.17177;912028.0051;1091307.867;433282.2448;370155.3202;1;0;0;0;0
106300;3.2891;28;1272.0;259;519;220;40.93;-123.88;21711.72499;911737.959;1090939.316;434851.1236;372369.334;1;0;0;0;0
75500;2.1726;23;1672.0;385;1060;390;41.02;-124.16;6023.628432;933488.0923;1112788.474;453868.2717;390289.2383;0;0;0;0;1
111300;2.6847;18;3297.0;662;1554;578;40.99;-124.08;4992.815836;926863.8284;1106141.517;447934.7036;384635.4111;0;0;0;0;1
96000;3.1406;20;1075.0;214;529;196;40.95;-124.16;3152.297163;927186.1062;1106513.086;446898.8662;383132.2225;0;0;0;0;1
81700;2.96;19;1734.0;365;866;342;40.95;-124.11;2932.399965;924720.3866;1104027.964;445031.4428;381486.7535;0;0;0;0;1
99600;2.5893;18;2250.0;484;1248;472;40.95;-124.09;4235.012295;923738.1218;1103037.337;444293.9784;380840.1475;0;0;0;0;1
73600;3.5076;25;2392.0;474;1298;461;40.93;-124.11;4829.759337;922918.4173;1102233.737;443036.207;379437.0591;0;0;0;0;1
90200;2.7639;17;1661.0;329;948;357;40.93;-124.11;4829.759337;922918.4173;1102233.737;443036.207;379437.0591;0;0;0;0;1
70100;2.3147;18;1550.0;345;941;335;40.94;-124.08;5554.156722;922344.9902;1101644.03;442926.7563;379491.4946;0;0;0;0;1
126900;2.8182;12;2497.0;491;1153;462;40.92;-124.09;6613.642931;921032.5444;1100343.73;441296.6125;377760.7913;0;0;0;0;1
165600;5.0329;14;1452.0;217;516;181;40.94;-124.05;7724.30592;920876.0132;1100161.828;441832.3189;378536.3997;0;0;0;0;1
78400;1.8993;17;1485.0;345;823;316;40.95;-124.1;3544.296511;924228.9659;1103532.405;444662.0282;381162.619;0;0;0;0;1
119700;2.9911;23;2103.0;411;1019;387;40.81;-124.07;10979.97213;910152.0773;1089495.198;429591.5051;365841.7998;0;0;0;0;1
119900;3.8095;28;3513.0;634;1658;598;40.72;-124.02;15451.25966;899592.6005;1078947.797;418758.5523;354984.6361;1;0;0;0;0
111800;3.9659;33;644.0;129;334;121;40.73;-124.1;8905.111253;904497.5071;1083872.032;422819.3029;358708.5101;0;0;0;0;1
128900;4.0357;17;2026.0;338;873;313;40.74;-124.17;3309.403447;908923.6325;1088311.281;426556.6419;362171.0541;0;0;0;0;1
100500;2.8446;18;2581.0;499;1375;503;40.72;-124.14;6456.255574;905626.7372;1085012.398;423404.5111;359090.7207;0;0;0;0;1
130600;4.2054;23;580.0;117;320;109;40.67;-124.14;7362.383691;901188.3715;1080583.076;418503.5027;354048.6098;0;0;0;0;1
90100;3.5363;21;5694.0;1056;2907;972;40.73;-124.19;2370.420099;909051.7742;1088444.825;426377.0752;361880.0712;0;0;0;0;1
58100;1.6528;32;1218.0;331;620;268;40.75;-124.21;453.54871;911841.9269;1091234.971;429135.4342;364611.2421;0;0;0;0;1
79000;2.5179;36;2349.0;528;1194;465;40.69;-124.27;2251.768027;909614.8017;1089022.034;425759.4944;360832.3545;0;0;0;0;1
107000;3.0536;35;952.0;178;480;179;40.62;-124.18;9150.223614;898815.2277;1078221.02;415252.5565;350489.341;0;0;0;0;1
86400;2.8958;32;1595.0;309;706;277;40.62;-124.17;9493.891926;898301.168;1077706.07;414842.1041;350119.9549;0;0;0;0;1
92100;2.5804;43;2131.0;399;910;389;40.62;-124.13;11401.51621;896250.6585;1075651.148;413214.2806;348659.7785;0;0;0;0;1
85100;2.4519;39;1322.0;283;642;292;40.6;-124.16;11863.58166;896023.1356;1075428.951;412488.1729;347750.7167;0;0;0;0;1
79600;2.0938;39;1186.0;238;539;212;40.59;-124.15;13232.59844;894626.9728;1074032.799;411106.0633;346381.6888;0;0;0;0;1
128100;4.025;27;1148.0;206;521;219;40.6;-124.14;12675.99437;894995.5641;1074399.512;411670.1722;347016.1962;0;0;0;0;1
66800;1.5625;22;1665.0;405;826;382;40.59;-124.14;13630.22949;894112.8939;1073517.829;410696.7392;346014.1889;0;0;0;0;1
76800;2.178;17;2985.0;610;1544;584;40.59;-124.14;13630.22949;894112.8939;1073517.829;410696.7392;346014.1889;0;0;0;0;1
95200;3.4408;32;1878.0;340;937;353;40.59;-124.05;18600.67032;889512.1787;1068905.203;407076.852;342786.4202;1;0;0;0;0
97300;2.7644;24;2978.0;553;1370;480;40.55;-124.09;19639.99462;888013.9208;1067417.914;404764.0901;340179.5357;1;0;0;0;0
92600;2.3167;31;1854.0;365;883;310;40.57;-123.96;26062.67826;883174.0371;1062552.797;401593.0374;337663.7456;1;0;0;0;0
77100;1.7153;25;2015.0;524;746;251;40.48;-123.73;47871.00264;863603.321;1042938.749;384061.5966;321062.6866;0;1;0;0;0
92500;2.6987;25;1899.0;357;891;355;40.58;-124.14;14606.79089;893230.7323;1072636.57;409724.0103;345012.8546;1;0;0;0;0
75100;2.1354;29;2864.0;600;1314;562;40.57;-124.14;15601.48665;892349.0808;1071755.735;408751.9904;344012.1991;1;0;0;0;0
74100;2.4896;33;1348.0;234;573;236;40.57;-124.11;16852.46158;890806.8098;1070210.786;407526.3265;342913.5657;1;0;0;0;0
94800;3.25;38;544.0;89;240;91;40.55;-124.13;17276.72159;890071.4814;1069478.878;406398.0437;341642.705;1;0;0;0;0
72300;2.2357;30;1927.0;393;996;374;40.5;-124.1;21881.53979;884120.3402;1063528.965;400307.4221;335533.881;1;0;0;0;0
57500;1.7574;42;2380.0;553;1300;504;40.5;-124.1;21881.53979;884120.3402;1063528.965;400307.4221;335533.881;1;0;0;0;0
70500;2.3947;38;2220.0;426;1041;401;40.44;-124.09;23834.04964;878328.9636;1057739.042;394078.0627;329170.8224;1;0;0;0;0
55000;3.5345;52;1196.0;236;965;265;40.47;-124.1;23098.89672;881482.2938;1060892.058;397398.377;332537.0197;1;0;0;0;0
71300;2.6094;34;1006.0;213;443;158;40.45;-124.03;29006.01067;876102.608;1055510.091;392574.9494;327958.7737;1;0;0;0;0
111400;2.3571;52;2217.0;394;907;369;40.58;-124.26;5806.901035;899444.3175;1078854.27;414740.3262;349550.8307;0;0;0;0;1
106700;3.0806;52;2694.0;453;1152;435;40.54;-124.23;10269.11392;894380.716;1073790.438;409621.4904;344435.8601;0;0;0;0;1
94600;3.0147;52;1820.0;300;806;270;40.54;-124.35;5726.324509;900683.2689;1080084.088;414836.5466;349213.8027;0;0;0;0;1
76100;1.9417;32;1430.0;419;434;187;40.28;-124.25;7012.141115;872898.7621;1052264.853;385851.4364;319873.1007;0;0;0;0;1
135600;2.625;17;1319.0;267;393;163;40.06;-124.08;4541.260331;844834.0977;1024179.923;357462.6376;291465.8684;0;0;0;0;1
70700;1.319;16;2088.0;535;816;326;40.22;-124.0;16723.03217;854379.6007;1033782.282;369070.9086;303883.8565;1;0;0;0;0
74000;2.0962;28;2809.0;605;1093;438;40.28;-123.84;30749.121;851307.6304;1030713.643;368296.4908;304056.3697;1;0;0;0;0
54300;1.725;31;1852.0;452;917;359;40.24;-123.68;39841.20496;839583.4576;1018971.896;358163.4943;294664.1552;1;0;0;0;0
76800;1.2227;19;2283.0;634;1184;453;40.16;-123.82;25585.88882;839694.5112;1019104.584;355738.3793;291203.805;1;0;0;0;0
82400;2.087;33;2985.0;591;1221;486;40.12;-123.82;24698.53169;836183.4814;1015592.462;351840.6392;287171.8264;1;0;0;0;0
101500;1.9625;35;2052.0;477;900;402;40.11;-123.75;29985.30256;831656.1506;1011066.187;348017.7609;283679.2629;1;0;0;0;0
101900;2.1864;17;2019.0;496;899;347;40.05;-123.78;22845.50658;827955.6972;1007362.735;343383.4495;278679.937;1;0;0;0;0
60800;1.8793;38;1327.0;262;784;231;33.12;-115.52;51942.2022;272751.097;159640.6739;744523.9017;811821.2193;0;1;0;0;0
53400;2.163;18;1109.0;283;1006;253;33.13;-115.52;53033.07981;272317.0202;159949.0157;743797.7443;811084.228;0;1;0;0;0
46700;2.101;21;1024.0;218;890;232;33.12;-115.51;51767.97501;273608.0362;160536.5145;745229.0569;812518.4604;0;1;0;0;0
40000;1.0;33;1234.0;373;777;298;33.19;-115.46;58901.04748;274993.6076;167250.0458;743723.6146;810892.83;0;1;0;0;0
43300;1.6552;32;1995.0;523;1069;410;33.24;-115.51;64941.04131;268671.9536;164673.232;736585.7502;803737.8555;0;1;0;0;0
72500;2.4511;37;709.0;187;390;142;33.2;-115.6;62373.78172;262467.3778;155283.1111;733077.0172;800350.6401;0;1;0;0;0
87500;2.9;27;452.0;103;258;61;33.09;-115.73;50076.83194;256278.5416;139934.0568;732041.3443;799526.313;0;1;0;0;0
61200;2.0463;17;1009.0;231;745;217;33.04;-115.62;45011.19632;267923.7252;148360.523;743388.3384;810841.9482;0;1;0;0;0
62000;2.2969;20;1121.0;244;766;230;33.04;-115.62;45011.19632;267923.7252;148360.523;743388.3384;810841.9482;0;1;0;0;0
91700;3.3472;31;314.0;61;152;56;33.04;-115.6;45349.27435;269606.6609;150172.8532;744780.4652;812219.6973;0;1;0;0;0
107800;3.4038;29;1141.0;220;684;194;32.99;-115.41;36487.14553;288003.8621;166387.4909;761744.0794;829092.4583;0;1;0;0;0
113500;3.1979;17;841.0;146;473;154;32.96;-115.59;36922.87242;274371.3744;149272.0446;751413.3718;818919.3943;0;1;0;0;0
58600;1.4583;32;1615.0;382;1307;345;32.98;-115.52;36802.58289;279222.3086;156093.3849;754788.311;822227.1551;0;1;0;0;0
66400;2.2054;21;1302.0;327;1244;316;32.98;-115.52;36802.58289;279222.3086;156093.3849;754788.311;822227.1551;0;1;0;0;0
62200;1.7159;25;2578.0;634;2082;565;32.99;-115.53;38133.54379;277896.9544;155382.0096;753352.2649;820788.7951;0;1;0;0;0
63700;1.9088;20;1402.0;287;1104;317;32.99;-115.51;37632.8249;279576.0874;157214.2634;754746.4673;822168.6056;0;1;0;0;0
69400;1.5372;23;1459.0;373;1148;388;32.99;-115.54;38415.56001;277058.2223;154466.2048;752655.8368;820099.5167;0;1;0;0;0
60600;1.9464;27;1513.0;395;1121;381;32.98;-115.54;37361.27393;277547.0329;154258.9205;753396.2083;820849.2746;0;1;0;0;0
96000;4.3523;17;1697.0;268;911;254;32.99;-115.54;38415.56001;277058.2223;154466.2048;752655.8368;820099.5167;0;1;0;0;0
80800;3.2593;24;2565.0;530;1447;473;32.98;-115.55;37672.29339;276710.2487;153341.994;752700.8331;820160.9637;0;1;0;0;0
70800;3.0091;41;2429.0;454;1188;430;32.97;-115.54;36310.42808;278039.4289;154059.3818;754137.4883;821599.8486;0;1;0;0;0
70700;2.4063;35;1583.0;340;933;318;32.97;-115.53;36011.86224;278875.4009;154977.7976;754832.7132;822288.0321;0;1;0;0;0
143000;5.4349;33;2266.0;365;952;360;32.98;-115.55;37672.29339;276710.2487;153341.994;752700.8331;820160.9637;0;1;0;0;0
107200;3.8177;21;2164.0;480;1164;421;32.96;-115.56;35943.47715;276867.9886;152028.8368;753491.786;820977.2284;0;1;0;0;0
60300;1.5217;34;2231.0;545;1568;510;32.97;-115.53;36011.86224;278875.4009;154977.7976;754832.7132;822288.0321;0;1;0;0;0
66400;1.975;24;1617.0;366;1416;401;32.97;-115.52;35735.24627;279711.9461;155896.4005;755528.3888;822976.6352;0;1;0;0;0
67500;1.9911;10;1879.0;387;1376;337;32.97;-115.52;35735.24627;279711.9461;155896.4005;755528.3888;822976.6352;0;1;0;0;0
100000;3.6528;34;591.0;139;327;89;32.82;-115.32;19550.38832;303913.8781;172530.3189;780566.162;848012.6541;0;1;0;0;0
146300;6.2558;16;1136.0;196;481;185;32.76;-115.39;11093.73439;301335.1641;165724.488;780198.1164;847742.9486;0;1;0;0;0
113800;3.3182;19;1087.0;171;649;173;32.86;-115.4;22057.21587;295230.3768;165403.2402;772032.9453;839498.4045;0;1;0;0;0
74300;2.3594;23;1458.0;294;866;275;32.81;-115.37;16920.22088;300303.766;167802.5956;777837.5111;845326.9321;0;1;0;0;0
80900;1.9375;14;1276.0;270;867;261;32.82;-115.37;18004.45254;299780.4339;167866.3276;777092.082;844572.7325;0;1;0;0;0
71100;3.5735;30;1602.0;322;1130;335;32.82;-115.37;18004.45254;299780.4339;167866.3276;777092.082;844572.7325;0;1;0;0;0
65800;1.9939;38;1892.0;394;1175;374;32.82;-115.38;17826.87324;298955.5234;166933.6011;776398.5893;843885.9815;0;1;0;0;0
67500;1.8958;35;1263.0;262;950;241;32.81;-115.38;16731.11645;299480.2032;166869.4077;777144.6023;844640.7134;0;1;0;0;0
68600;1.7604;32;741.0;191;623;169;32.81;-115.37;16920.22088;300303.766;167802.5956;777837.5111;845326.9321;0;1;0;0;0
62300;3.2396;33;1365.0;269;825;250;32.85;-115.57;25645.25598;281768.0714;149488.2662;761041.4067;828627.2421;0;1;0;0;0
63500;1.7411;17;1039.0;256;728;246;32.85;-115.57;25645.25598;281768.0714;149488.2662;761041.4067;828627.2421;0;1;0;0;0
61100;1.9531;29;1207.0;301;804;288;32.84;-115.57;24747.0645;282309.7364;149389.6471;761796.0502;829389.8581;0;1;0;0;0
67500;3.5282;31;1494.0;289;959;284;32.83;-115.57;23866.88306;282854.7332;149299.243;762551.5642;830153.2584;0;1;0;0;0
90800;4.875;20;1608.0;274;862;248;32.85;-115.59;25374.78548;280136.2638;147628.0899;759669.509;827267.8321;0;1;0;0;0
83200;4.1293;3;1629.0;317;1005;312;32.87;-115.6;27101.66414;278239.2729;146924.7548;757473.9885;825062.6264;0;1;0;0;0
102800;3.3583;19;541.0;104;457;106;32.87;-115.49;24283.27035;287272.0598;157140.8856;765050.3843;832567.8768;0;1;0;0;0
125000;3.1667;23;1228.0;235;569;235;32.8;-115.64;18535.97476;278863.3221;142545.4067;760050.9098;827716.9501;0;1;0;0;0
55200;2.1792;18;1564.0;340;1161;343;32.79;-115.69;16641.09283;275429.86;137817.046;757422.5534;825123.8459;0;1;0;0;0
93800;2.2083;44;472.0;81;206;57;32.8;-115.73;17996.88045;271659.6615;134148.963;753949.4291;821665.8637;0;1;0;0;0
87500;2.0938;16;348.0;99;123;54;32.75;-115.72;12359.11621;275396.301;134848.1111;758473.9856;826217.7531;0;1;0;0;0
112500;1.625;19;377.0;69;198;55;32.75;-115.64;13314.24866;281739.5191;142328.0781;763875.2817;831576.317;0;1;0;0;0
96300;4.475;5;805.0;143;458;143;32.81;-115.58;21820.81963;283144.329;148210.4341;763381.4082;831004.6626;0;1;0;0;0
67500;2.5664;34;1540.0;316;1013;274;32.82;-115.55;21847.31763;285028.7758;151081.4422;764678.1138;832275.3108;0;1;0;0;0
87500;3.6597;10;1088.0;203;533;201;32.81;-115.58;21820.81963;283144.329;148210.4341;763381.4082;831004.6626;0;1;0;0;0
69900;1.7188;17;1492.0;426;1595;428;32.8;-115.57;21356.45031;284509.5224;149077.4643;764823.3031;832448.1441;0;1;0;0;0
72600;1.1853;16;1307.0;359;961;327;32.8;-115.57;21356.45031;284509.5224;149077.4643;764823.3031;832448.1441;0;1;0;0;0
93800;1.875;16;2276.0;594;1184;513;32.8;-115.57;21356.45031;284509.5224;149077.4643;764823.3031;832448.1441;0;1;0;0;0
88500;2.6172;21;1260.0;246;805;239;32.8;-115.48;16647.46574;291820.8064;157477.4518;770992.925;838562.339;0;1;0;0;0
79200;2.2417;18;1715.0;337;1166;333;32.77;-115.52;15743.6607;290226.3075;153602.558;770516.7938;838134.3665;0;1;0;0;0
61200;1.735;14;1527.0;325;1453;332;32.73;-115.53;13439.91088;291684.5723;152591.2494;772874.7811;840527.8959;0;1;0;0;0
63100;2.3571;17;1190.0;275;1113;258;32.73;-115.52;12677.9789;292486.6714;153526.6488;773556.1477;841203.476;0;1;0;0;0
142500;3.4107;13;330.0;72;822;64;32.75;-115.5;12837.94347;292962.4886;155418.6265;773401.27;841021.9986;0;1;0;0;0
61000;2.1136;23;666.0;142;580;160;32.8;-115.55;20101.73371;286129.3366;150943.979;766191.0815;833803.8401;0;1;0;0;0
53600;1.2083;22;565.0;162;692;141;32.79;-115.55;19265.93345;286684.4986;150887.4901;766948.858;834569.2705;0;1;0;0;0
56100;1.6607;30;752.0;194;733;186;32.79;-115.54;18649.10998;287494.0029;151821.2325;767632.8514;835247.2255;0;1;0;0;0
60400;1.275;23;1712.0;403;1370;377;32.79;-115.54;18649.10998;287494.0029;151821.2325;767632.8514;835247.2255;0;1;0;0;0
59600;1.6351;23;1004.0;221;697;201;32.79;-115.55;19265.93345;286684.4986;150887.4901;766948.858;834569.2705;0;1;0;0;0
68600;4.5714;33;1192.0;213;1066;211;32.8;-115.57;21356.45031;284509.5224;149077.4643;764823.3031;832448.1441;0;1;0;0;0
63900;2.1979;25;1311.0;375;1193;351;32.8;-115.56;20717.47755;285319.0703;150010.7104;765506.9586;833125.7754;0;1;0;0;0
59400;1.5987;28;1672.0;416;1335;397;32.8;-115.56;20717.47755;285319.0703;150010.7104;765506.9586;833125.7754;0;1;0;0;0
69400;1.3882;15;1171.0;328;1024;298;32.8;-115.56;20717.47755;285319.0703;150010.7104;765506.9586;833125.7754;0;1;0;0;0
58300;1.3373;18;1178.0;438;1377;429;32.79;-115.56;19907.61645;285875.7138;149953.7648;766265.3315;833891.7485;0;1;0;0;0
76200;3.2083;34;2856.0;555;1627;522;32.78;-115.56;19128.13028;286435.5899;149905.0443;767024.5624;834658.4955;0;1;0;0;0
62500;1.1707;20;2372.0;835;2283;767;32.79;-115.56;19907.61645;285875.7138;149953.7648;766265.3315;833891.7485;0;1;0;0;0
68100;1.6667;50;1291.0;277;864;274;32.79;-115.57;20462.73809;285067.6545;149020.0568;765582.2731;833214.6604;0;1;0;0;0
70800;3.0603;46;2511.0;490;1583;469;32.78;-115.56;19128.13028;286435.5899;149905.0443;767024.5624;834658.4955;0;1;0;0;0
86200;4.6154;35;1185.0;202;615;191;32.78;-115.56;19128.13028;286435.5899;149905.0443;767024.5624;834658.4955;0;1;0;0;0
99600;5.128;25;2007.0;301;1135;332;32.78;-115.57;19570.40842;285629.0227;148970.9257;766342.1008;833981.9503;0;1;0;0;0
76200;3.1597;29;1568.0;283;848;245;32.78;-115.56;19128.13028;286435.5899;149905.0443;767024.5624;834658.4955;0;1;0;0;0
84300;2.8025;5;2652.0;606;1767;536;32.78;-115.55;18459.29425;287242.89;150839.1759;767707.493;835335.4753;0;1;0;0;0
110100;5.7843;5;2494.0;414;1416;421;32.78;-115.58;19014.57531;284823.1947;148036.8203;765660.1093;833305.8408;0;1;0;0;0
159900;6.3814;8;2183.0;307;1000;287;32.79;-115.59;19431.55615;283453.7376;147152.6942;764217.566;831861.7905;0;1;0;0;0
64400;1.6635;14;1687.0;507;762;451;32.79;-115.58;19931.86509;284260.3271;148086.3665;764899.6842;832538.0074;0;1;0;0;0
73600;3.6042;34;1152.0;208;621;208;32.79;-115.57;20462.73809;285067.6545;149020.0568;765582.2731;833214.6604;0;1;0;0;0
86400;4.0375;29;2321.0;367;1173;360;32.78;-115.57;19570.40842;285629.0227;148970.9257;766342.1008;833981.9503;0;1;0;0;0
97200;6.2715;20;1534.0;235;871;222;32.78;-115.57;19570.40842;285629.0227;148970.9257;766342.1008;833981.9503;0;1;0;0;0
87500;4.3021;15;1413.0;279;803;277;32.78;-115.57;19570.40842;285629.0227;148970.9257;766342.1008;833981.9503;0;1;0;0;0
140300;4.4821;15;1278.0;217;653;185;32.76;-115.56;17676.207;287564.9647;149832.3097;768545.5881;836194.303;0;1;0;0;0
94400;2.5769;30;935.0;177;649;148;32.69;-115.59;11471.27971;289240.2318;147031.1083;771865.9344;839579.9941;0;1;0;0;0
64000;1.899;17;1960.0;389;1691;356;32.69;-115.49;7996.92093;297189.8598;156386.0406;778648.8411;846307.6857;0;1;0;0;0
95800;1.6838;19;583.0;113;531;134;32.7;-115.4;4371.862618;303844.338;164780.8228;784035.9387;851634.5544;0;1;0;0;0
70100;1.375;25;2322.0;573;2185;602;32.67;-115.49;7415.788324;298354.3328;156460.0428;780176.7626;847849.6638;0;1;0;0;0
73100;1.4828;24;1266.0;275;1083;298;32.67;-115.49;7415.788324;298354.3328;156460.0428;780176.7626;847849.6638;0;1;0;0;0
91200;2.3319;15;3414.0;666;2097;622;32.68;-115.48;6733.037071;298568.3338;157354.5048;780092.6754;847752.9286;0;1;0;0;0
88400;1.5931;18;3631.0;913;3565;924;32.68;-115.5;8537.580746;296973.6069;155483.6877;778732.5622;846404.1005;0;1;0;0;0
75500;2.1776;35;2159.0;492;1694;475;32.67;-115.5;8345.654078;297558.8225;155524.7771;779497.5269;847176.0011;0;1;0;0;0
